EntryDate,EntryPrice,ExpiryDate,ExitPrice,SpotPrice_Close,Strike,Premium,Outcome,PnL_Call,PnL_Stock,PnL_Realized,PnL_Unrealized,PnL_Total,Ticker
2022-02-03,30.41918563842773,2022-03-07,30.80516242980957,30.80516242980957,31.027569351196284,0.6083837127685546,Not Called,0.6083837127685546,0.3859767913818395,0.6083837127685546,0.3859767913818395,0.9943605041503941,PARA
2022-03-07,30.80516242980957,2022-04-05,31.421265678405764,34.107215881347656,31.421265678405764,0.6161032485961914,Called,0.6161032485961914,0.6161032485961933,1.2322064971923847,0.0,1.2322064971923847,PARA
2022-04-05,34.107215881347656,2022-05-05,27.51537704467773,27.51537704467773,34.78936019897461,0.6821443176269532,Not Called,0.6821443176269532,-6.591838836669925,0.6821443176269532,-6.591838836669925,-5.909694519042972,PARA
2022-05-05,27.51537704467773,2022-06-06,28.065684585571287,28.163450241088867,28.065684585571287,0.5503075408935546,Called,0.5503075408935546,0.5503075408935558,1.1006150817871103,0.0,1.1006150817871103,PARA
2022-06-06,28.163450241088867,2022-07-07,24.20380973815918,24.20380973815918,28.726719245910644,0.5632690048217773,Not Called,0.5632690048217773,-3.9596405029296875,0.5632690048217773,-3.9596405029296875,-3.3963714981079103,PARA
2022-07-07,24.20380973815918,2022-08-05,22.67121124267578,22.67121124267578,24.687885932922363,0.4840761947631836,Not Called,0.4840761947631836,-1.5325984954833984,0.4840761947631836,-1.5325984954833984,-1.048522300720215,PARA
2022-08-05,22.67121124267578,2022-09-06,21.40027618408203,21.40027618408203,23.1246354675293,0.45342422485351563,Not Called,0.45342422485351563,-1.27093505859375,0.45342422485351563,-1.27093505859375,-0.8175108337402344,PARA
2022-09-06,21.40027618408203,2022-10-05,18.485279083251957,18.485279083251957,21.828281707763672,0.42800552368164063,Not Called,0.42800552368164063,-2.9149971008300746,0.42800552368164063,-2.9149971008300746,-2.486991577148434,PARA
2022-10-05,18.485279083251957,2022-11-03,15.311511039733888,15.311511039733888,18.854984664916998,0.36970558166503914,Not Called,0.36970558166503914,-3.173768043518068,0.36970558166503914,-3.173768043518068,-2.804062461853029,PARA
2022-11-03,15.311511039733888,2022-12-05,15.617741260528566,18.42860221862793,15.617741260528566,0.30623022079467777,Called,0.30623022079467777,0.3062302207946779,0.6124604415893556,0.0,0.6124604415893556,PARA
2022-12-05,18.42860221862793,2023-01-05,17.843425750732422,17.843425750732422,18.79717426300049,0.3685720443725586,Not Called,0.3685720443725586,-0.5851764678955078,0.3685720443725586,-0.5851764678955078,-0.21660442352294923,PARA
2023-01-05,17.843425750732422,2023-02-06,18.200294265747072,23.00712013244629,18.200294265747072,0.35686851501464845,Called,0.35686851501464845,0.35686851501465,0.7137370300292984,0.0,0.7137370300292984,PARA
2023-02-06,23.00712013244629,2023-03-08,20.9129581451416,20.9129581451416,23.467262535095216,0.4601424026489258,Not Called,0.4601424026489258,-2.0941619873046875,0.4601424026489258,-2.0941619873046875,-1.6340195846557617,PARA
2023-03-08,20.9129581451416,2023-04-06,20.96409034729004,20.96409034729004,21.331217308044433,0.41825916290283205,Not Called,0.41825916290283205,0.0511322021484375,0.41825916290283205,0.0511322021484375,0.46939136505126955,PARA
2023-04-06,20.96409034729004,2023-05-08,16.444133758544922,16.444133758544922,21.38337215423584,0.4192818069458008,Not Called,0.4192818069458008,-4.519956588745117,0.4192818069458008,-4.519956588745117,-4.1006747817993165,PARA
2023-05-08,16.444133758544922,2023-06-07,15.873088836669922,15.873088836669922,16.77301643371582,0.3288826751708984,Not Called,0.3288826751708984,-0.571044921875,0.3288826751708984,-0.571044921875,-0.24216224670410158,PARA
2023-06-07,15.873088836669922,2023-07-10,15.765658378601074,15.765658378601074,16.19055061340332,0.3174617767333984,Not Called,0.3174617767333984,-0.10743045806884766,0.3174617767333984,-0.10743045806884766,0.21003131866455077,PARA
2023-07-10,15.765658378601074,2023-08-08,15.872444152832031,15.872444152832031,16.080971546173096,0.3153131675720215,Not Called,0.3153131675720215,0.10678577423095703,0.3153131675720215,0.10678577423095703,0.4220989418029785,PARA
2023-08-08,15.872444152832031,2023-09-07,12.639710426330566,12.639710426330566,16.189893035888673,0.31744888305664065,Not Called,0.31744888305664065,-3.232733726501465,0.31744888305664065,-3.232733726501465,-2.915284843444824,PARA
2023-09-07,12.639710426330566,2023-10-06,11.51783275604248,11.51783275604248,12.892504634857177,0.25279420852661133,Not Called,0.25279420852661133,-1.121877670288086,0.25279420852661133,-1.121877670288086,-0.8690834617614747,PARA
2023-10-06,11.51783275604248,2023-11-06,11.748189411163331,12.365592956542969,11.748189411163331,0.2303566551208496,Called,0.2303566551208496,0.23035665512085046,0.46071331024170004,0.0,0.46071331024170004,PARA
2023-11-06,12.365592956542969,2023-12-06,12.612904815673827,14.830915451049805,12.612904815673827,0.24731185913085937,Called,0.24731185913085937,0.24731185913085874,0.49462371826171814,0.0,0.49462371826171814,PARA
2023-12-06,14.830915451049805,2024-01-08,14.36011028289795,14.36011028289795,15.1275337600708,0.2966183090209961,Not Called,0.2966183090209961,-0.47080516815185547,0.2966183090209961,-0.47080516815185547,-0.17418685913085935,PARA
2024-01-08,14.36011028289795,2024-02-07,12.561430931091309,12.561430931091309,14.647312488555908,0.287202205657959,Not Called,0.287202205657959,-1.7986793518066406,0.287202205657959,-1.7986793518066406,-1.5114771461486816,PARA
2024-02-07,12.561430931091309,2024-03-08,10.684548377990724,10.684548377990724,12.812659549713135,0.25122861862182616,Not Called,0.25122861862182616,-1.8768825531005842,0.25122861862182616,-1.8768825531005842,-1.625653934478758,PARA
2024-03-08,10.684548377990724,2024-04-09,10.769752502441406,10.769752502441406,10.89823934555054,0.21369096755981448,Not Called,0.21369096755981448,0.08520412445068182,0.21369096755981448,0.08520412445068182,0.2988950920104963,PARA
2015-01-02,14.620667457580566,2015-02-03,14.557332992553713,14.557332992553713,14.913080806732179,0.2924133491516113,Not Called,0.2924133491516113,-0.06333446502685369,0.2924133491516113,-0.06333446502685369,0.22907888412475763,TSLA
2015-02-03,14.557332992553713,2015-03-05,13.375332832336426,13.375332832336426,14.848479652404787,0.29114665985107424,Not Called,0.29114665985107424,-1.182000160217287,0.29114665985107424,-1.182000160217287,-0.8908535003662127,TSLA
2015-03-05,13.375332832336426,2015-04-06,13.539999961853027,13.539999961853027,13.642839488983155,0.2675066566467285,Not Called,0.2675066566467285,0.16466712951660156,0.2675066566467285,0.16466712951660156,0.4321737861633301,TSLA
2015-04-06,13.539999961853027,2015-05-05,13.810799961090089,15.529999732971191,13.810799961090089,0.27079999923706055,Called,0.27079999923706055,0.27079999923706133,0.5415999984741219,0.0,0.5415999984741219,TSLA
2015-05-05,15.529999732971191,2015-06-04,15.840599727630616,16.39466667175293,15.840599727630616,0.31059999465942384,Called,0.31059999465942384,0.3105999946594249,0.6211999893188487,0.0,0.6211999893188487,TSLA
2015-06-04,16.39466667175293,2015-07-06,16.72256000518799,18.64800071716309,16.72256000518799,0.3278933334350586,Called,0.3278933334350586,0.32789333343506044,0.6557866668701191,0.0,0.6557866668701191,TSLA
2015-07-06,18.64800071716309,2015-08-04,17.75200080871582,17.75200080871582,19.020960731506353,0.3729600143432618,Not Called,0.3729600143432618,-0.8959999084472692,0.3729600143432618,-0.8959999084472692,-0.5230398941040073,TSLA
2015-08-04,17.75200080871582,2015-09-02,16.512666702270508,16.512666702270508,18.107040824890138,0.3550400161743164,Not Called,0.3550400161743164,-1.2393341064453125,0.3550400161743164,-1.2393341064453125,-0.8842940902709961,TSLA
2015-09-02,16.512666702270508,2015-10-02,16.504667282104492,16.504667282104492,16.842920036315917,0.3302533340454102,Not Called,0.3302533340454102,-0.007999420166015625,0.3302533340454102,-0.007999420166015625,0.32225391387939456,TSLA
2015-10-02,16.504667282104492,2015-11-02,14.252667427062988,14.252667427062988,16.834760627746583,0.33009334564208986,Not Called,0.33009334564208986,-2.251999855041504,0.33009334564208986,-2.251999855041504,-1.921906509399414,TSLA
2015-11-02,14.252667427062988,2015-12-02,14.537720775604248,15.465999603271484,14.537720775604248,0.2850533485412598,Called,0.2850533485412598,0.2850533485412594,0.5701066970825193,0.0,0.5701066970825193,TSLA
2015-12-02,15.465999603271484,2016-01-04,14.894000053405762,14.894000053405762,15.775319595336914,0.3093199920654297,Not Called,0.3093199920654297,-0.5719995498657227,0.3093199920654297,-0.5719995498657227,-0.26267955780029295,TSLA
2016-01-04,14.894000053405762,2016-02-03,11.565333366394045,11.565333366394045,15.191880054473877,0.29788000106811524,Not Called,0.29788000106811524,-3.328666687011717,0.29788000106811524,-3.328666687011717,-3.030786685943602,TSLA
2016-02-03,11.565333366394045,2016-03-04,11.796640033721927,13.402667045593262,11.796640033721927,0.2313066673278809,Called,0.2313066673278809,0.23130666732788185,0.46261333465576276,0.0,0.46261333465576276,TSLA
2016-03-04,13.402667045593262,2016-04-05,13.670720386505128,17.031333923339844,13.670720386505128,0.2680533409118652,Called,0.2680533409118652,0.26805334091186594,0.5361066818237312,0.0,0.5361066818237312,TSLA
2016-04-05,17.031333923339844,2016-05-04,14.837332725524902,14.837332725524902,17.37196060180664,0.3406266784667969,Not Called,0.3406266784667969,-2.1940011978149414,0.3406266784667969,-2.1940011978149414,-1.8533745193481446,TSLA
2016-05-04,14.837332725524902,2016-06-03,14.599332809448242,14.599332809448242,15.1340793800354,0.29674665451049803,Not Called,0.29674665451049803,-0.23799991607666016,0.29674665451049803,-0.23799991607666016,0.058746738433837875,TSLA
2016-06-03,14.599332809448242,2016-07-05,14.26533317565918,14.26533317565918,14.891319465637208,0.29198665618896485,Not Called,0.29198665618896485,-0.3339996337890625,0.29198665618896485,-0.3339996337890625,-0.042012977600097645,TSLA
2016-07-05,14.26533317565918,2016-08-03,14.550639839172364,15.052666664123535,14.550639839172364,0.2853066635131836,Called,0.2853066635131836,0.28530666351318423,0.5706133270263678,0.0,0.5706133270263678,TSLA
2016-08-03,15.052666664123535,2016-09-01,13.38466739654541,13.38466739654541,15.353719997406007,0.3010533332824707,Not Called,0.3010533332824707,-1.667999267578125,0.3010533332824707,-1.667999267578125,-1.3669459342956543,TSLA
2016-09-01,13.38466739654541,2016-10-03,13.652360744476319,14.24666690826416,13.652360744476319,0.2676933479309082,Called,0.2676933479309082,0.2676933479309085,0.5353866958618168,0.0,0.5353866958618168,TSLA
2016-10-03,14.24666690826416,2016-11-01,12.719332695007324,12.719332695007324,14.531600246429443,0.2849333381652832,Not Called,0.2849333381652832,-1.527334213256836,0.2849333381652832,-1.527334213256836,-1.2424008750915527,TSLA
2016-11-01,12.719332695007324,2016-12-01,12.125332832336426,12.125332832336426,12.973719348907471,0.2543866539001465,Not Called,0.2543866539001465,-0.5939998626708984,0.2543866539001465,-0.5939998626708984,-0.33961320877075196,TSLA
2016-12-01,12.125332832336426,2017-01-03,12.367839488983154,14.465999603271484,12.367839488983154,0.24250665664672852,Called,0.24250665664672852,0.24250665664672866,0.4850133132934572,0.0,0.4850133132934572,TSLA
2017-01-03,14.465999603271484,2017-02-02,14.755319595336914,16.770000457763672,14.755319595336914,0.2893199920654297,Called,0.2893199920654297,0.2893199920654297,0.5786399841308594,0.0,0.5786399841308594,TSLA
2017-02-02,16.770000457763672,2017-03-06,16.747333526611328,16.747333526611328,17.105400466918944,0.33540000915527346,Not Called,0.33540000915527346,-0.02266693115234375,0.33540000915527346,-0.02266693115234375,0.3127330780029297,TSLA
2017-03-06,16.747333526611328,2017-04-04,17.082280197143554,20.24666786193848,17.082280197143554,0.33494667053222654,Called,0.33494667053222654,0.3349466705322257,0.6698933410644523,0.0,0.6698933410644523,TSLA
2017-04-04,20.24666786193848,2017-05-04,19.69733238220215,19.69733238220215,20.651601219177252,0.4049333572387696,Not Called,0.4049333572387696,-0.5493354797363317,0.4049333572387696,-0.5493354797363317,-0.14440212249756207,TSLA
2017-05-04,19.69733238220215,2017-06-05,20.09127902984619,23.15466690063477,20.09127902984619,0.39394664764404297,Called,0.39394664764404297,0.39394664764404297,0.7878932952880859,0.0,0.7878932952880859,TSLA
2017-06-05,23.15466690063477,2017-07-05,21.80599975585937,21.80599975585937,23.617760238647463,0.46309333801269537,Not Called,0.46309333801269537,-1.3486671447753977,0.46309333801269537,-1.3486671447753977,-0.8855738067627024,TSLA
2017-07-05,21.80599975585937,2017-08-03,22.24211975097656,23.139333724975582,22.24211975097656,0.43611999511718746,Called,0.43611999511718746,0.43611999511718835,0.8722399902343758,0.0,0.8722399902343758,TSLA
2017-08-03,23.139333724975582,2017-09-01,23.602120399475094,23.69333267211914,23.602120399475094,0.46278667449951166,Called,0.46278667449951166,0.4627866744995117,0.9255733489990234,0.0,0.9255733489990234,TSLA
2017-09-01,23.69333267211914,2017-10-03,23.209333419799805,23.209333419799805,24.167199325561523,0.4738666534423828,Not Called,0.4738666534423828,-0.48399925231933594,0.4738666534423828,-0.48399925231933594,-0.010132598876953114,TSLA
2017-10-03,23.209333419799805,2017-11-01,21.405332565307617,21.405332565307617,23.6735200881958,0.4641866683959961,Not Called,0.4641866683959961,-1.8040008544921875,0.4641866683959961,-1.8040008544921875,-1.3398141860961914,TSLA
2017-11-01,21.405332565307617,2017-12-01,20.435333251953125,20.435333251953125,21.83343921661377,0.42810665130615233,Not Called,0.42810665130615233,-0.9699993133544922,0.42810665130615233,-0.9699993133544922,-0.5418926620483399,TSLA
2017-12-01,20.435333251953125,2018-01-03,20.844039916992188,21.149999618530277,20.844039916992188,0.4087066650390625,Called,0.4087066650390625,0.4087066650390625,0.817413330078125,0.0,0.817413330078125,TSLA
2018-01-03,21.149999618530277,2018-02-02,21.572999610900883,22.916667938232425,21.572999610900883,0.42299999237060554,Called,0.42299999237060554,0.42299999237060604,0.8459999847412116,0.0,0.8459999847412116,TSLA
2018-02-02,22.916667938232425,2018-03-06,21.8799991607666,21.8799991607666,23.375001296997073,0.45833335876464854,Not Called,0.45833335876464854,-1.0366687774658239,0.45833335876464854,-1.0366687774658239,-0.5783354187011753,TSLA
2018-03-06,21.8799991607666,2018-04-05,20.381332397460938,20.381332397460938,22.317599143981933,0.43759998321533206,Not Called,0.43759998321533206,-1.498666763305664,0.43759998321533206,-1.498666763305664,-1.061066780090332,TSLA
2018-04-05,20.381332397460938,2018-05-04,19.606000900268555,19.606000900268555,20.788959045410156,0.40762664794921877,Not Called,0.40762664794921877,-0.7753314971923828,0.40762664794921877,-0.7753314971923828,-0.36770484924316404,TSLA
2018-05-04,19.606000900268555,2018-06-05,19.408666610717773,19.408666610717773,19.998120918273926,0.3921200180053711,Not Called,0.3921200180053711,-0.19733428955078125,0.3921200180053711,-0.19733428955078125,0.19478572845458986,TSLA
2018-06-05,19.408666610717773,2018-07-05,19.79683994293213,20.61066627502441,19.79683994293213,0.38817333221435546,Called,0.38817333221435546,0.38817333221435746,0.7763466644287129,0.0,0.7763466644287129,TSLA
2018-07-05,20.61066627502441,2018-08-03,21.0228796005249,23.211332321166992,21.0228796005249,0.4122133255004882,Called,0.4122133255004882,0.4122133255004883,0.8244266510009766,0.0,0.8244266510009766,TSLA
2018-08-03,23.211332321166992,2018-09-04,19.26333236694336,19.26333236694336,23.675558967590334,0.46422664642333983,Not Called,0.46422664642333983,-3.947999954223633,0.46422664642333983,-3.947999954223633,-3.483773307800293,TSLA
2018-09-04,19.26333236694336,2018-10-03,19.648599014282226,19.65333366394043,19.648599014282226,0.3852666473388672,Called,0.3852666473388672,0.3852666473388666,0.7705332946777338,0.0,0.7705332946777338,TSLA
2018-10-03,19.65333366394043,2018-11-01,20.04640033721924,22.95199966430664,20.04640033721924,0.3930666732788086,Called,0.3930666732788086,0.39306667327880973,0.7861333465576184,0.0,0.7861333465576184,TSLA
2018-11-01,22.95199966430664,2018-12-03,23.411039657592774,23.89933204650879,23.411039657592774,0.4590399932861328,Called,0.4590399932861328,0.4590399932861331,0.918079986572266,0.0,0.918079986572266,TSLA
2018-12-03,23.89933204650879,2019-01-04,21.179332733154297,21.179332733154297,24.377318687438965,0.4779866409301758,Not Called,0.4779866409301758,-2.719999313354492,0.4779866409301758,-2.719999313354492,-2.2420126724243166,TSLA
2019-01-04,21.179332733154297,2019-02-05,21.42333221435547,21.42333221435547,21.602919387817384,0.4235866546630859,Not Called,0.4235866546630859,0.24399948120117188,0.4235866546630859,0.24399948120117188,0.6675861358642579,TSLA
2019-02-05,21.42333221435547,2019-03-07,18.439332962036133,18.439332962036133,21.851798858642578,0.4284666442871094,Not Called,0.4284666442871094,-2.983999252319336,0.4284666442871094,-2.983999252319336,-2.5555326080322267,TSLA
2019-03-07,18.439332962036133,2019-04-05,18.33066749572754,18.33066749572754,18.808119621276855,0.3687866592407227,Not Called,0.3687866592407227,-0.10866546630859375,0.3687866592407227,-0.10866546630859375,0.26012119293212893,TSLA
2019-04-05,18.33066749572754,2019-05-07,16.470666885375977,16.470666885375977,18.69728084564209,0.3666133499145508,Not Called,0.3666133499145508,-1.8600006103515625,0.3666133499145508,-1.8600006103515625,-1.4933872604370118,TSLA
2019-05-07,16.470666885375977,2019-06-06,13.729999542236328,13.729999542236328,16.800080223083498,0.3294133377075195,Not Called,0.3294133377075195,-2.7406673431396484,0.3294133377075195,-2.7406673431396484,-2.411254005432129,TSLA
2019-06-06,13.729999542236328,2019-07-08,14.004599533081056,15.355999946594238,14.004599533081056,0.2745999908447266,Called,0.2745999908447266,0.2745999908447274,0.5491999816894539,0.0,0.5491999816894539,TSLA
2019-07-08,15.355999946594238,2019-08-06,15.383333206176758,15.383333206176758,15.663119945526123,0.3071199989318848,Not Called,0.3071199989318848,0.02733325958251953,0.3071199989318848,0.02733325958251953,0.33445325851440433,TSLA
2019-08-06,15.383333206176758,2019-09-05,15.305333137512209,15.305333137512209,15.690999870300294,0.30766666412353516,Not Called,0.30766666412353516,-0.078000068664549,0.30766666412353516,-0.078000068664549,0.22966659545898616,TSLA
2019-09-05,15.305333137512209,2019-10-04,15.428667068481444,15.428667068481444,15.611439800262453,0.3061066627502442,Not Called,0.3061066627502442,0.12333393096923473,0.3061066627502442,0.12333393096923473,0.4294405937194789,TSLA
2019-10-04,15.428667068481444,2019-11-04,15.737240409851072,21.1646671295166,15.737240409851072,0.3085733413696289,Called,0.3085733413696289,0.30857334136962855,0.6171466827392574,0.0,0.6171466827392574,TSLA
2019-11-04,21.1646671295166,2019-12-04,21.587960472106936,22.20199966430664,21.587960472106936,0.423293342590332,Called,0.423293342590332,0.423293342590334,0.846586685180666,0.0,0.846586685180666,TSLA
2019-12-04,22.20199966430664,2020-01-06,22.646039657592773,30.1026668548584,22.646039657592773,0.4440399932861328,Called,0.4440399932861328,0.44403999328613253,0.8880799865722653,0.0,0.8880799865722653,TSLA
2020-01-06,30.1026668548584,2020-02-05,30.704720191955566,48.97999954223633,30.704720191955566,0.602053337097168,Called,0.602053337097168,0.6020533370971677,1.2041066741943358,0.0,1.2041066741943358,TSLA
2020-02-05,48.97999954223633,2020-03-06,46.89866638183594,46.89866638183594,49.959599533081054,0.9795999908447266,Not Called,0.9795999908447266,-2.0813331604003906,0.9795999908447266,-2.0813331604003906,-1.101733169555664,TSLA
2020-03-06,46.89866638183594,2020-04-06,34.41600036621094,34.41600036621094,47.83663970947266,0.9379733276367188,Not Called,0.9379733276367188,-12.482666015625,0.9379733276367188,-12.482666015625,-11.544692687988281,TSLA
2020-04-06,34.41600036621094,2020-05-06,35.10432037353516,52.172000885009766,35.10432037353516,0.6883200073242187,Called,0.6883200073242187,0.6883200073242222,1.3766400146484408,0.0,1.3766400146484408,TSLA
2020-05-06,52.172000885009766,2020-06-05,53.215440902709965,59.04399871826172,53.215440902709965,1.0434400177001952,Called,1.0434400177001952,1.043440017700199,2.0868800354003945,0.0,2.0868800354003945,TSLA
2020-06-05,59.04399871826172,2020-07-07,60.22487869262695,92.65733337402344,60.22487869262695,1.1808799743652345,Called,1.1808799743652345,1.180879974365233,2.3617599487304677,0.0,2.3617599487304677,TSLA
2020-07-07,92.65733337402344,2020-08-05,94.51048004150391,99.00133514404295,94.51048004150391,1.8531466674804689,Called,1.8531466674804689,1.8531466674804733,3.706293334960942,0.0,3.706293334960942,TSLA
2020-08-05,99.00133514404295,2020-09-03,100.98136184692382,135.6666717529297,100.98136184692382,1.9800267028808591,Called,1.9800267028808591,1.9800267028808634,3.9600534057617223,0.0,3.9600534057617223,TSLA
2020-09-03,135.6666717529297,2020-10-05,138.38000518798827,141.89332580566406,138.38000518798827,2.7133334350585936,Called,2.7133334350585936,2.713333435058587,5.426666870117181,0.0,5.426666870117181,TSLA
2020-10-05,141.89332580566406,2020-11-03,141.3000030517578,141.3000030517578,144.73119232177734,2.8378665161132814,Not Called,2.8378665161132814,-0.59332275390625,2.8378665161132814,-0.59332275390625,2.2445437622070314,TSLA
2020-11-03,141.3000030517578,2020-12-03,144.12600311279297,197.7933349609375,144.12600311279297,2.826000061035156,Called,2.826000061035156,2.8260000610351597,5.652000122070316,0.0,5.652000122070316,TSLA
2020-12-03,197.7933349609375,2021-01-05,201.74920166015625,245.0366668701172,201.74920166015625,3.95586669921875,Called,3.95586669921875,3.9558666992187455,7.911733398437495,0.0,7.911733398437495,TSLA
2021-01-05,245.0366668701172,2021-02-04,249.93740020751954,283.3299865722656,249.93740020751954,4.900733337402344,Called,4.900733337402344,4.900733337402357,9.8014666748047,0.0,9.8014666748047,TSLA
2021-02-04,283.3299865722656,2021-03-08,187.6666717529297,187.6666717529297,288.99658630371096,5.666599731445313,Not Called,5.666599731445313,-95.66331481933594,5.666599731445313,-95.66331481933594,-89.99671508789062,TSLA
2021-03-08,187.6666717529297,2021-04-07,191.4200051879883,223.6566619873047,191.4200051879883,3.7533334350585936,Called,3.7533334350585936,3.7533334350586074,7.506666870117201,0.0,7.506666870117201,TSLA
2021-04-07,223.6566619873047,2021-05-06,221.17999267578125,221.17999267578125,228.12979522705078,4.473133239746094,Not Called,4.473133239746094,-2.4766693115234375,4.473133239746094,-2.4766693115234375,1.9964639282226564,TSLA
2021-05-06,221.17999267578125,2021-06-07,201.7100067138672,201.7100067138672,225.6035925292969,4.423599853515625,Not Called,4.423599853515625,-19.469985961914062,4.423599853515625,-19.469985961914062,-15.046386108398437,TSLA
2021-06-07,201.7100067138672,2021-07-07,205.74420684814453,214.88333129882807,205.74420684814453,4.034200134277344,Called,4.034200134277344,4.0342001342773415,8.068400268554687,0.0,8.068400268554687,TSLA
2021-07-07,214.88333129882807,2021-08-05,219.18099792480464,238.2100067138672,219.18099792480464,4.297666625976562,Called,4.297666625976562,4.297666625976575,8.595333251953136,0.0,8.595333251953136,TSLA
2021-08-05,238.2100067138672,2021-09-03,242.97420684814455,244.52333068847656,242.97420684814455,4.764200134277344,Called,4.764200134277344,4.76420013427736,9.528400268554703,0.0,9.528400268554703,TSLA
2021-09-03,244.52333068847656,2021-10-05,249.4137973022461,260.1966552734375,249.4137973022461,4.890466613769531,Called,4.890466613769531,4.890466613769547,9.780933227539078,0.0,9.780933227539078,TSLA
2021-10-05,260.1966552734375,2021-11-03,265.40058837890626,404.6199951171875,265.40058837890626,5.20393310546875,Called,5.20393310546875,5.203933105468764,10.407866210937513,0.0,10.407866210937513,TSLA
2021-11-03,404.6199951171875,2021-12-03,338.3233337402344,338.3233337402344,412.71239501953124,8.09239990234375,Not Called,8.09239990234375,-66.29666137695312,8.09239990234375,-66.29666137695312,-58.204261474609375,TSLA
2021-12-03,338.3233337402344,2022-01-04,345.08980041503906,383.1966552734375,345.08980041503906,6.766466674804688,Called,6.766466674804688,6.76646667480469,13.532933349609378,0.0,13.532933349609378,TSLA
2022-01-04,383.1966552734375,2022-02-03,297.0466613769531,297.0466613769531,390.86058837890624,7.66393310546875,Not Called,7.66393310546875,-86.14999389648438,7.66393310546875,-86.14999389648438,-78.48606079101563,TSLA
2022-02-03,297.0466613769531,2022-03-07,268.1933288574219,268.1933288574219,302.9875946044922,5.9409332275390625,Not Called,5.9409332275390625,-28.85333251953125,5.9409332275390625,-28.85333251953125,-22.912399291992188,TSLA
2022-03-07,268.1933288574219,2022-04-05,273.5571954345703,363.7533264160156,273.5571954345703,5.363866577148437,Called,5.363866577148437,5.363866577148428,10.727733154296866,0.0,10.727733154296866,TSLA
2022-04-05,363.7533264160156,2022-05-05,291.09332275390625,291.09332275390625,371.02839294433596,7.275066528320313,Not Called,7.275066528320313,-72.66000366210938,7.275066528320313,-72.66000366210938,-65.38493713378907,TSLA
2022-05-05,291.09332275390625,2022-06-06,238.27999877929688,238.27999877929688,296.9151892089844,5.821866455078125,Not Called,5.821866455078125,-52.813323974609375,5.821866455078125,-52.813323974609375,-46.99145751953125,TSLA
2022-06-06,238.27999877929688,2022-07-07,243.0455987548828,244.5433349609375,243.0455987548828,4.765599975585937,Called,4.765599975585937,4.765599975585928,9.531199951171866,0.0,9.531199951171866,TSLA
2022-07-07,244.5433349609375,2022-08-05,249.43420166015625,288.1700134277344,249.43420166015625,4.89086669921875,Called,4.89086669921875,4.890866699218748,9.781733398437499,0.0,9.781733398437499,TSLA
2022-08-05,288.1700134277344,2022-09-06,274.4200134277344,274.4200134277344,293.93341369628905,5.763400268554688,Not Called,5.763400268554688,-13.75,5.763400268554688,-13.75,-7.986599731445312,TSLA
2022-09-06,274.4200134277344,2022-10-05,240.80999755859372,240.80999755859372,279.9084136962891,5.488400268554687,Not Called,5.488400268554687,-33.61001586914065,5.488400268554687,-33.61001586914065,-28.121615600585965,TSLA
2022-10-05,240.80999755859372,2022-11-03,215.30999755859372,215.30999755859372,245.6261975097656,4.816199951171875,Not Called,4.816199951171875,-25.5,4.816199951171875,-25.5,-20.683800048828125,TSLA
2022-11-03,215.30999755859372,2022-12-05,182.4499969482422,182.4499969482422,219.6161975097656,4.306199951171875,Not Called,4.306199951171875,-32.860000610351534,4.306199951171875,-32.860000610351534,-28.553800659179657,TSLA
2022-12-05,182.4499969482422,2023-01-05,110.33999633789062,110.33999633789062,186.09899688720702,3.648999938964844,Not Called,3.648999938964844,-72.11000061035156,3.648999938964844,-72.11000061035156,-68.46100067138671,TSLA
2023-01-05,110.33999633789062,2023-02-06,112.54679626464844,194.75999450683597,112.54679626464844,2.2067999267578124,Called,2.2067999267578124,2.2067999267578102,4.413599853515622,0.0,4.413599853515622,TSLA
2023-02-06,194.75999450683597,2023-03-08,182.0,182.0,198.6551943969727,3.8951998901367193,Not Called,3.8951998901367193,-12.759994506835966,3.8951998901367193,-12.759994506835966,-8.864794616699246,TSLA
2023-03-08,182.0,2023-04-06,185.05999755859372,185.05999755859372,185.64000000000001,3.64,Not Called,3.64,3.0599975585937216,3.64,3.0599975585937216,6.699997558593722,TSLA
2023-04-06,185.05999755859372,2023-05-08,171.7899932861328,171.7899932861328,188.7611975097656,3.7011999511718745,Not Called,3.7011999511718745,-13.270004272460909,3.7011999511718745,-13.270004272460909,-9.568804321289035,TSLA
2023-05-08,171.7899932861328,2023-06-07,175.22579315185547,224.57000732421875,175.22579315185547,3.4357998657226565,Called,3.4357998657226565,3.4357998657226574,6.871599731445314,0.0,6.871599731445314,TSLA
2023-06-07,224.57000732421875,2023-07-10,229.06140747070313,269.6099853515625,229.06140747070313,4.491400146484375,Called,4.491400146484375,4.491400146484381,8.982800292968756,0.0,8.982800292968756,TSLA
2023-07-10,269.6099853515625,2023-08-08,249.6999969482422,249.6999969482422,275.00218505859374,5.39219970703125,Not Called,5.39219970703125,-19.909988403320312,5.39219970703125,-19.909988403320312,-14.517788696289063,TSLA
2023-08-08,249.6999969482422,2023-09-07,251.4900054931641,251.4900054931641,254.69399688720705,4.993999938964844,Not Called,4.993999938964844,1.7900085449219034,4.993999938964844,1.7900085449219034,6.784008483886748,TSLA
