Date,Open,High,Low,Close,Volume
2015-01-02,38.73321932049825,38.8501938247377,38.25069914189899,38.4407844543457,785200
2015-01-05,38.19222264398525,38.31650686505765,37.34415658319081,37.38071060180664,1611300
2015-01-06,37.32223083175069,37.46844972993891,36.613073777212115,36.92744064331055,2078400
2015-01-07,37.54886762499076,38.00214366752034,37.53424545731003,37.61466598510742,1750100
2015-01-08,37.76819456241518,37.92172313972294,37.25642984916266,37.61466598510742,2235700
2015-01-09,37.731636413005056,37.93634116037133,37.453820835227255,37.60734939575195,1877300
2015-01-12,37.541555146703736,37.84130261192555,36.74466513591013,37.61466598510742,1711500
2015-01-13,37.82668076190644,38.45541719774263,37.329538248813165,37.68046188354492,1244500
2015-01-14,37.4392002767695,38.00214114509221,37.271049542942166,37.87054443359375,1846400
2015-01-15,38.038687995645915,38.2872592050673,36.92742863522637,37.15406799316406,1247400
2015-01-16,37.21256619213865,38.755167234764656,37.17600937843403,38.623573303222656,1731900
2015-01-20,38.79172145787657,38.820963002436805,37.914410976527456,38.47003936767578,1217800
2015-01-21,38.33113720019153,38.73323706845506,38.192230784287666,38.455421447753906,878100
2015-01-22,38.565082996586156,39.054913043845616,38.03138644807783,38.8502082824707,722400
2015-01-23,38.7917219117887,38.93062831397788,38.565082508212825,38.755165100097656,650100
2015-01-26,39.552050028925834,39.96146228322134,39.28885942497817,39.69826889038086,1193300
2015-01-27,39.27424324565938,39.27424324565938,38.3676883975861,38.645503997802734,1368300
2015-01-28,38.7332234131732,39.01103893593133,37.95095581049772,38.016754150390625,1096500
2015-01-29,38.01675938197545,38.41885916381393,37.63659145348855,38.38230514526367,822000
2015-01-30,38.162982272585566,38.81365335368409,37.89978884901917,38.27995681762695,1085200
2015-02-02,38.543154457802764,38.63819436868219,37.54886932172994,38.455421447753906,1069300
2015-02-03,38.594328970490835,39.31079845463654,38.557774945677004,39.22306823730469,755000
2015-02-04,39.09146738592341,39.39852450858374,38.75516314205201,38.9160041809082,919300
2015-02-05,38.91601713342015,39.179210634095774,38.72593448787328,39.06954574584961,669800
2015-02-06,39.09878288683402,39.38390819708799,38.864833771297775,39.05491638183594,663300
2015-02-09,38.86482766454389,39.51549871419626,38.86482766454389,39.34003829956055,811100
2015-02-10,39.6251703121576,39.77138920851334,39.113405569359244,39.55937194824219,1209300
2015-02-11,39.36197531974682,40.100376673619486,39.36197531974682,39.705589294433594,1330500
2015-02-12,39.968780783575994,41.13121666565248,39.793320342258845,40.875335693359375,1836000
2015-02-13,40.94113362189441,41.78919984964934,40.60483212219184,40.889957427978516,1653300
2015-02-17,40.67794635899664,41.58450139700986,40.65601449795315,41.5333251953125,1713400
2015-02-18,39.120706061103,39.47894213350132,36.883567791762665,37.07365036010742,7325000
2015-02-19,37.68046184004927,37.79743638482483,36.554580103526305,37.08096694946289,4756000
2015-02-20,36.93475682544205,37.11752976928001,36.01357962671821,36.13055419921875,3827700
2015-02-23,36.11593246459961,36.291392917470404,35.52374716115005,36.11593246459961,3746700
2015-02-24,36.11593369139651,36.401059028666985,35.77231967525327,36.262149810791016,2045700
2015-02-25,36.05744980184793,36.44492758971871,35.933165526075825,36.15249252319336,1638000
2015-02-26,36.1086188216793,36.422988477574705,35.94777775432066,36.13786315917969,1050500
