Date,Open,High,Low,Close,Volume
2015-01-02,84.45423275336206,84.81178423212583,83.3815722550268,83.77885437011719,1270800
2015-01-05,83.5166448015149,83.61993596673075,82.53138687608703,82.7697525024414,1728700
2015-01-06,82.69028186406776,83.182913765881,81.87188184841041,82.03079223632812,2350900
2015-01-07,82.93660540084653,83.46896799880945,82.35657695485777,83.42923736572266,1558200
2015-01-08,84.10461282372682,85.20905649096203,83.9536497596445,85.16138458251953,1941200
2015-01-09,85.224949162471,85.36002360790759,84.07282755186834,84.0887222290039,1416600
2015-01-12,84.27146032647985,84.43831804779894,83.38949375519144,83.588134765625,1547200
2015-01-13,84.1920082262315,85.20110799103178,83.15907857127351,83.71527099609375,2086900
2015-01-14,82.34862839802682,83.42128879302876,81.83216048575376,82.45191955566406,2142900
2015-01-15,82.66644686378017,83.12729548090682,82.16587368023811,82.80152130126953,1547200
2015-01-16,82.98428657885525,84.77205602004399,82.7697508511681,84.65287017822266,2137100
2015-01-20,84.9468692785959,85.23290683960113,83.37362935182345,84.0966796875,2226800
2015-01-21,83.80267066873465,84.25557193121475,83.1034504304899,83.43717193603516,2517800
2015-01-22,84.62107744234083,86.00361729191407,83.6199249695946,85.947998046875,3486800
2015-01-23,85.80498846284783,85.92417430831554,84.9627523290855,85.01837158203125,1885300
2015-01-26,84.94683989262728,85.20904140468143,84.54955789382994,85.07396697998047,1806400
2015-01-27,84.75616046265509,84.80383843611554,83.99337956976805,84.26353454589844,1681100
2015-01-28,84.62108172819134,85.00247518637805,83.0399007716752,83.09552001953125,2262700
2015-01-29,83.34184750851081,83.48486932253255,82.24535097570718,83.06375122070312,2797400
2015-01-30,81.64146327365137,82.72207096106898,81.26801716758222,81.69708251953125,3675400
2015-02-02,81.79243530229535,83.12730331288375,80.9978711546128,83.09552001953125,2060600
2015-02-03,83.28623054957872,84.2953245537723,83.04785883228219,84.25559997558594,2478500
2015-02-04,83.95364962371924,85.30440623177809,83.89008303786997,84.8038330078125,2308200
2015-02-05,84.58926170240886,85.39972017585214,84.58926170240886,85.34410095214844,1705700
2015-02-06,85.34414806599088,85.86855731297476,84.94686594534936,85.17728424072266,2482500
2015-02-09,83.77088203591241,84.35091641818019,83.55635242507168,84.04103088378906,2206900
2015-02-10,84.33502312125214,84.83559626275256,84.21583730793043,84.63695526123047,2065500
2015-02-11,84.68465309199634,85.7493662001711,84.47011736527571,85.63018035888672,1865500
2015-02-12,85.63813053882951,85.9400688217045,85.46332544075324,85.84471893310547,2151900
2015-02-13,85.62220309982378,86.1307234843628,85.56658387220361,85.81289672851562,2232200
2015-02-17,86.15455943019414,86.23401460364565,85.7731661107693,85.81289672851562,3307900
2015-02-18,85.39976835064,85.89239430647018,85.30441845819989,85.79705047607422,1829800
2015-02-19,85.7334619331069,86.04334142665203,85.51892624554944,85.80496978759766,2155600
2015-02-20,85.48713135461492,85.87647204970189,84.81970055510887,85.66988372802734,2177200
2015-02-23,85.51100511140201,85.51894638907645,84.81178470523427,85.08193969726562,1817300
2015-02-24,84.98657208904066,85.74935286780183,84.98657208904066,85.45536804199219,1530200
2015-02-25,85.45535116827516,85.61426152587315,84.92298874003461,84.94683074951172,2028900
2015-02-26,84.86737245163307,85.84468876467182,84.81970055510887,85.66988372802734,2673100
2015-02-27,85.55070439403762,85.9877170186958,85.26466086917814,85.36795806884766,3217100
2015-03-02,85.36798353936689,85.78115427519248,85.23290301196103,85.73348236083984,1344800
2015-03-03,85.3759138395243,85.66195741294902,84.93890720271222,85.33618927001953,1088600
2015-03-04,84.94684616419417,85.24877832323638,84.75614642602181,84.92300415039062,1640300
2015-03-05,84.92299961007616,85.57454185889104,84.76408923213783,85.49508666992188,1418400
2015-03-06,85.03988315478725,85.95832176769683,84.42492192925775,84.4968032836914,2199700
2015-03-09,84.63256727243203,85.44718398959319,84.6006206824978,85.23155212402344,1257000
2015-03-10,84.39296592472418,84.45685910083003,83.63425426133024,83.64224243164062,1768000
2015-03-11,83.83389442099494,84.69643379820953,83.67416152159201,84.3929443359375,1837500
2015-03-12,84.95204156824231,86.13403513146763,84.9041186285726,86.1180648803711,1475100
2015-03-13,85.84650722398746,85.99026383209696,84.87215755715519,85.23155212402344,1719300
2015-03-16,85.85448693214923,87.11634969081953,85.85448693214923,86.99655151367188,2020800
2015-03-17,86.37359665236596,87.10834976974232,85.99823192476198,86.852783203125,1663000
2015-03-18,86.87675392277188,87.683388488275,86.02220252336171,87.4677505493164,2426400
2015-03-19,87.56359382650285,87.6594335913539,86.83682874591224,87.14031219482422,1448500
2015-03-20,87.51567697594493,88.04278044956531,87.19621718635052,87.6354751586914,4366100
2015-03-23,87.5236657971118,88.24244885578666,87.419843947099,87.5476303100586,1535500
2015-03-24,87.36391762874186,87.73129419286467,87.15626788617239,87.23613739013672,1217000
2015-03-25,87.24412843587882,87.3559384410993,85.89442020337783,85.94233703613281,1663600
2015-03-26,85.70273617148487,85.75864117115024,85.00791776038493,85.31938934326172,1489800
2015-03-27,85.16765543104448,85.66281841481627,84.96000565163196,85.55899047851562,1467800
2015-03-30,86.03019887016042,87.59554522284972,86.0142225285473,87.5635986328125,2033200
2015-03-31,86.85278312741683,86.93264653694244,86.18990525129773,86.35762023925781,1944800
2015-04-01,86.25382470499223,86.25382470499223,85.3034333903666,85.54302978515625,1860100
2015-04-02,85.55899065200028,86.14200523235226,85.43121039046414,86.0461654663086,1105600
2015-04-06,85.39924713857513,86.7729197178912,85.31139556014068,86.35762023925781,1052700
2015-04-07,86.35764657396409,86.73301141570812,85.72671508789062,85.72671508789062,1363300
2015-04-08,85.40726135237091,86.00624624625452,85.35135633933602,85.72671508789062,1544000
2015-04-09,85.72669604610496,86.16595397465986,85.2714678715972,85.69475555419922,1217800
2015-04-10,86.0222286770887,86.08612187051612,85.49512506428816,85.97431182861328,1699900
2015-04-13,85.742690098274,86.51737819056967,85.69477325732848,86.1500015258789,1267300
2015-04-14,86.02221216551627,86.73300704968923,85.52704915128344,86.08610534667969,1307800
2015-04-15,86.3815658804336,86.86075232612163,86.25377957855079,86.31767272949219,2055700
2015-04-16,86.07811504552674,87.06045287873937,85.8225484203868,86.78890991210938,1804300
2015-04-17,85.75068768305549,85.91840273796561,83.67420164735309,84.17735290527344,3553600
2015-04-20,84.76832580566406,85.47912059238345,84.52872945574568,84.76832580566406,2667700
2015-04-21,83.5863622139576,84.05756081780102,81.11055269774079,81.36611938476562,5704600
2015-04-22,81.3341410578482,81.61367215386275,80.52751263443297,81.47789764404297,4271800
